"t","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12","E13","E14","E15","E16","I1","I2","I3","I4","I5","I6","I7","I8","I9","I10","I11","I12","I13","I14","I15","I16","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","S","E","I","R","Ntotal","incidence","incidence1","incidence2","incidence3","incidence4","incidence5","incidence6","incidence7","incidence8","incidence9","incidence10","incidence11","incidence12","incidence13","incidence14","incidence15","incidence16"
11,1908177.68049054,1873388.43557258,1840596.19102784,1736975.36774419,1822303.52187719,2035231.82753688,2143314.385475,2106083.23794226,1916907.76852998,1770698.78830575,1621120.00399717,1408710.64477132,1238109.63487111,871970.24295876,597633.564747713,608354.591263879,5.54316696099586,6.60983690974986,7.37121186879105,9.43621130281533,7.77852924118963,8.37233766714597,8.55814234939066,8.64924636369618,7.83183471743319,6.49474021089527,6.41991781385337,4.97404732259189,3.31950459114557,2.14345876795141,1.34796443244461,1.23753887569776,4.08673215343341,4.43912725501951,4.66606856967425,5.25159939712589,4.778218594773,5.23605533451875,5.42859911895715,5.4207114085621,4.91400982204659,4.26767255029499,4.08221499272384,3.33190192371105,2.5486358520589,1.72524037637826,1.13814895201905,1.10763020733165,3.28233737636579,3.37498762454619,3.42133489129891,3.51938332855374,3.44034659938406,3.80954808038104,3.98323657436673,3.94465300169968,3.58220056578616,3.21174087795342,3.00336522947507,2.5340797555181,2.09256540522219,1.44913147201235,0.977380168046717,0.976340962255961,25499575.8871122,96.0876893957876,62.4225665086284,46.6026319128661,25499781,6.24225665086284,0.408673215343341,0.443912725501951,0.466606856967425,0.525159939712589,0.4778218594773,0.523605533451875,0.542859911895715,0.54207114085621,0.491400982204659,0.426767255029499,0.408221499272384,0.333190192371105,0.25486358520589,0.172524037637827,0.113814895201905,0.110763020733165
12,1908176.94226016,1873387.46782816,1840595.03609896,1736973.68185411,1822302.25478459,2035230.49809946,2143313.05163542,2106081.87563145,1916906.53028224,1770697.79705117,1621119.00016849,1408709.90597955,1238109.21126709,871969.986949037,597633.414470315,608354.464107484,5.71848192990131,6.9021565939278,7.76933331249453,10.1434970843499,8.24472623321839,8.84134825726768,9.01363872947237,9.1231830150515,8.26545502928596,6.82044948436523,6.76471203272179,5.20408368947835,3.40689836038679,2.18320719531122,1.3627541060274,1.24082824523387,4.23365198471158,4.65967183191094,4.94254660386214,5.68366959681771,5.08603357393962,5.55695505680053,5.74821483530667,5.75063808888552,5.21242801641012,4.49515815804395,4.32116846425903,3.49915669654395,2.62611671166254,1.7668933781958,1.15878508805047,1.12010290864331,3.69833295397084,3.82986778770054,3.90166429362011,4.06591742696788,3.93342723381304,4.34907518786762,4.54196405444471,4.503100482239,4.08840980258551,3.64980057941535,3.42344621525287,2.87558038560903,2.35129479695268,1.62373976568327,1.0922317561113,1.08773528595214,25499561.1184677,101.004753298494,65.8611909940439,53.0155880081859,25499781,6.58611909940439,0.423365198471158,0.465967183191094,0.494254660386214,0.568366959681771,0.508603357393962,0.555695505680053,0.574821483530667,0.575063808888552,0.521242801641012,0.449515815804395,0.432116846425903,0.349915669654395,0.262611671166254,0.17668933781958,0.115878508805047,0.112010290864331
13,1908176.16567741,1873386.44884241,1840593.81344257,1736971.87610587,1822300.9069528,2035229.08898803,2143311.6410272,2106080.43447462,1916905.21851162,1770696.74609368,1621117.93681563,1408709.12509408,1238108.76525845,871969.718064484,597633.256779207,608354.330320517,5.91362327084908,7.2154375259637,8.19404459362987,10.8975903714393,8.74342542485456,9.34157676797742,9.49887171788082,9.6270792787457,8.7278048945422,7.17200138356026,7.13336214556016,5.4523021038481,3.50730412160453,2.23142933737471,1.3831939056394,1.25011673487658,4.38423606987685,4.8880607127119,5.23188298218634,6.14417682086962,5.41048537062227,5.8934539004158,6.08219552422508,6.09571336040828,5.52509717867167,4.73323842571686,4.57134424845928,3.67326441739492,2.70517286524366,1.80877750056076,1.17914018525922,1.13199433655039,4.12919028420536,4.30718372949959,4.41027301945283,4.65706515825226,4.45810803647685,4.92145926079578,5.13335859756297,5.09528577178233,4.62516139075683,4.11112590612159,3.86797317500811,3.23413972717669,2.61784152249117,1.80251805441496,1.20912796726416,1.20034233561152,25499545.4724486,106.289163578346,69.4582338991729,59.780153936873,25499781,6.94582338991729,0.438423606987685,0.48880607127119,0.523188298218634,0.614417682086962,0.541048537062227,0.58934539004158,0.608219552422508,0.609571336040828,0.552509717867167,0.473323842571686,0.457134424845929,0.367326441739492,0.270517286524366,0.180877750056076,0.117914018525922,0.113199433655039
14,1908175.34903166,1873385.37639014,1840592.51976363,1736969.9433678,1822299.47400589,2035227.59618735,2143310.14995671,2106078.91065417,1916903.8295462,1770695.6323717,1621116.81093548,1408708.30005825,1238108.29579602,871969.435727376,597633.091337652,608354.189589697,6.12833384023576,7.54980461627281,8.64595350708471,11.700827557491,9.27570100060725,9.87387639289956,10.0145293907055,10.1617200619579,9.21964739677725,7.54985238376284,7.52645808889272,5.71893117063511,3.62048306918685,2.28786922297431,1.40906698485801,1.26513189680154,4.5400081368435,5.12554626441001,5.53541191469891,6.63498022373442,5.75313376067078,6.24707729139121,6.43203500042081,6.4573823855719,5.85342999665508,4.98338465532935,4.83397139816751,3.85531279655792,2.78687992564142,1.85166393389964,1.19976763240577,1.14391699518802,4.57535339679167,4.80778335094251,4.94851411661954,5.29576264350283,5.01613097313774,5.52833692585337,5.7589319447858,5.72279641705337,5.19395149372638,4.59685064800093,4.33813023711524,3.61049811122927,2.89241794960224,1.98552884288451,1.32806899554491,1.31413533519058,25499528.9047197,111.948186581143,73.2339023115862,66.9131913819809,25499781,7.32339023115863,0.45400081368435,0.512554626441001,0.553541191469891,0.663498022373442,0.575313376067078,0.624707729139121,0.643203500042081,0.64573823855719,0.585342999665508,0.498338465532935,0.483397139816751,0.385531279655792,0.278687992564142,0.185166393389964,0.119976763240577,0.114391699518802
15,1908174.49039108,1873384.24797476,1840591.15144061,1736967.87597015,1822297.95118153,2035226.01529436,2143308.5743476,2106077.29996093,1916902.35935356,1770694.45252784,1621115.61922684,1408707.42859471,1238107.80169855,871969.139279169,597632.917759615,608354.041560946,6.3625915345746,7.90562927230696,9.12592084184393,12.5558351461728,9.84289287752118,10.439388380369,10.5615987032342,10.7281883576431,9.74201621006224,7.95469720490547,7.94481745033772,6.00438785754159,3.74634482224883,2.35237216343687,1.44022405290143,1.28566604110473,4.70233383426982,5.37328545224671,5.85441059666391,7.15799800596297,6.11550497073711,6.61930045839679,6.79916473196743,6.83704177464331,6.19879028826055,5.24698299967013,5.1102290538218,4.04631685589875,2.87219562503213,1.89623104990815,1.22115081425249,1.15640233087277,5.03741058151629,5.33263489014128,5.51787112537812,5.98513492311371,5.60939225185722,6.17149476630259,6.42034200926483,6.38736197746101,5.79641502606598,5.10825135144525,4.83522186368194,4.00550090354557,3.17533795922375,2.17290699369864,1.44910678355344,1.42914460556248,25499511.3665622,117.992570916205,77.2073388426048,74.4335280118121,25499781,7.72073388426048,0.470233383426982,0.537328545224671,0.585441059666391,0.715799800596297,0.611550497073711,0.661930045839679,0.679916473196743,0.683704177464331,0.619879028826055,0.524698299967013,0.51102290538218,0.404631685589875,0.287219562503213,0.189623104990815,0.122115081425249,0.115640233087277
16,1908173.58761471,1873383.06084259,1840589.70453655,1736965.66570135,1822296.33333689,2035224.341529,2143306.9097547,2106075.59780792,1916900.80355163,1770693.20291681,1621114.35809943,1408706.50821375,1238107.28165948,871968.827985259,597632.735612766,608353.88584156,6.61657520281036,8.28349196867853,9.63502543582448,13.465505162589,10.4465753424486,11.0395039124101,11.1413234453571,11.3278233836103,10.2961791889206,8.38743821086733,8.38945494569868,6.3092513964707,3.88492679619335,2.42487050745109,1.47657404002951,1.31156797287137,4.87245685897146,5.63237105629459,6.1901276161032,7.71522909456579,6.49911929517944,7.01157946265385,7.18498686615466,7.23607124739094,6.56252227790515,5.52536426478585,5.4012718940415,4.2472428826105,2.96198436751594,1.94308230759446,1.24371582204264,1.16991427008385,5.51608025861106,5.88281875704846,6.11995356949089,6.72850260969418,6.23994010170523,6.85286559194365,7.11938803018799,7.09085048302769,6.43432198665335,5.64674010673796,5.36066893699402,4.42009229480843,3.4670063160874,2.36485130203778,1.5723386371551,1.54545012070931,25499492.8050044,124.436086912231,81.3970395838938,82.3618691028925,25499781,8.13970395838938,0.487245685897146,0.563237105629459,0.61901276161032,0.771522909456579,0.649911929517944,0.701157946265385,0.718498686615466,0.723607124739094,0.656252227790515,0.552536426478585,0.54012718940415,0.42472428826105,0.296198436751594,0.194308230759446,0.124371582204264,0.116991427008385
17,1908172.63835953,1873381.81199091,1840588.17480307,1736963.30379551,1822294.61494734,2035222.569737,2143305.15136955,2106073.79923567,1916899.15741191,1770691.87960753,1621113.02367672,1408705.53621698,1238106.73425069,871968.501037952,597632.54442042,608353.722001497,6.8906389281416,8.68415493237473,10.1745398457715,14.432982093213,11.0885362717178,11.6758379187208,11.755174763864,11.9621914199469,10.8836132126527,8.84916392085613,8.86156114856472,6.63424448786255,4.03637846963083,2.50537258360832,1.5180767474567,1.34273640967475,5.05152820647312,5.90385605311134,6.54380490899127,8.30876966029914,6.9055126036933,7.42537515338974,7.59089963893332,7.65585781018504,6.94597316799753,5.81982760842058,5.70824990055657,4.45902737782887,3.05703737673538,1.99276104646505,1.26784204068041,1.18486066010851,6.01220037123356,6.45952247938488,6.75649534687123,7.52939095529909,6.90997540892789,7.574527892161,7.85800909090007,7.83526813482038,7.10957678962714,6.21386033321211,5.91600743457911,4.85531148077472,3.76791041852882,2.56161779386858,1.69790205731192,1.66317535716227,25499473.1628623,131.295203154057,85.8211832138691,90.7207513446628,25499781,8.58211832138691,0.505152820647312,0.590385605311134,0.654380490899127,0.830876966029914,0.69055126036933,0.742537515338974,0.759089963893332,0.765585781018504,0.694597316799753,0.581982760842058,0.570824990055657,0.445902737782887,0.305703737673538,0.199276104646505,0.126784204068041,0.118486066010851
18,1908171.64008409,1873380.49817159,1840586.55767968,1736960.78091436,1822292.79010032,2035220.69438738,2143303.29402043,2106071.89891186,1916897.41585778,1770690.47838111,1621111.61179469,1408704.50969783,1238106.15792444,871968.157558177,597632.343662701,608353.549574064,7.18529191786718,9.10854138201667,10.7459125766617,15.4616560685847,11.7707626776068,12.3502102147796,12.404829534782,12.6330645447364,11.5059859701032,9.34113318772017,9.36248697181347,6.98021917367125,4.20094896459179,2.59395384929968,1.56473689692579,1.37911458554406,5.24063065151183,6.18877364246873,6.9166959056109,8.94082746640552,7.33625441595333,7.86217302049516,8.01831826507047,8.09781556881753,7.35051179887792,6.13166044602601,6.03232473433511,4.68259281881642,3.15808969677238,2.04576299317333,1.29387113613245,1.201603085331,6.52672037646494,7.06403775861735,7.42935500663054,8.3915403297649,7.62185421422067,8.33870734624937,8.63828481264617,8.6227610638335,7.82421953172996,6.81128464435734,6.50288880952417,5.31229049900517,4.07861385504462,2.76351435669431,1.82597053086377,1.78248218930591,25499452.3787205,138.588848516704,90.4979056457981,99.5345253249527,25499781,9.04979056457981,0.524063065151183,0.618877364246873,0.69166959056109,0.894082746640552,0.733625441595333,0.786217302049516,0.801831826507047,0.809781556881753,0.735051179887792,0.613166044602601,0.603232473433511,0.468259281881642,0.315808969677238,0.204576299317333,0.129387113613245,0.1201603085331
19,1908170.59004924,1873379.11589114,1840584.84828919,1736958.08712445,1822290.85248508,2035218.70956541,2143301.33216772,2106069.89112625,1916895.57345851,1770688.99472554,1621110.11799708,1408703.42553944,1238105.55101349,871967.796596125,597632.132777069,608353.368056078,7.50118306249967,9.55772018256448,11.3507557092132,16.5551611374924,12.4954314565736,13.0646326643858,13.0921551985568,13.3424058674425,12.1651434551964,9.86476405634819,9.89373288958529,7.34814657271799,4.37897739571049,2.69074988964228,1.61659935875129,1.42068585859959,5.44079927696179,6.48815374247111,7.31008063711073,9.61373465888167,7.79296327258007,8.32349979205278,8.46869222714107,8.56340208261453,7.77754420288758,6.4621552864656,6.37468340883686,4.9188608363613,3.26583456585921,2.10254684735573,1.3221146910934,1.22046529575184,7.060695456391,7.69775931241673,8.14051763774396,9.31891796997974,8.37809182278373,9.14778009677971,9.46243789944903,9.45561883900498,8.58042891534582,7.4408145051216,7.12308182864936,5.79225348052822,4.39975151169154,2.97089651435932,1.95675014622488,1.90356669126339,25499430.3868618,146.33824475528,95.4455308244253,108.829362627733,25499781,9.54455308244253,0.54407992769618,0.648815374247111,0.731008063711073,0.961373465888167,0.779296327258007,0.832349979205278,0.846869222714107,0.856340208261453,0.777754420288758,0.64621552864656,0.637468340883686,0.49188608363613,0.326583456585921,0.210254684735573,0.13221146910934,0.122046529575184
20,1908169.48531621,1873377.66140744,1840583.04142948,1736955.21186981,1822288.79537869,2035216.60896147,2143299.25989498,2106067.76978129,1916893.62441945,1770687.42382723,1621108.53752751,1408702.28041,1238104.91172977,871967.417130941,597631.911158258,608353.176907565,7.83908948876033,10.032895107658,11.990837186569,17.7173782258103,13.2649047238305,13.8213015676696,13.8192001559733,14.0923603567067,12.8631024069498,10.421626696834,10.4569422687409,7.73910994746499,4.57088560175516,2.79595100425213,1.67374539382264,1.4674701887443,5.65303868542767,6.80303656022456,7.72527830277971,10.3299591562134,8.27731981287851,8.81093730957501,8.94351957486012,9.05413185310763,8.22852656639951,6.81262397271763,6.73654970503311,5.16876322933726,3.38093556858663,2.16354324118367,1.35286069197909,1.24174044265684,7.61528264962926,8.36218526690506,8.89209820067788,10.3157310337054,9.18136840398422,10.0042776152756,10.3328383299137,10.3362795366873,9.3805266609794,8.10438149349299,7.77847571624646,6.29651714741611,4.7320260245851,3.18416418985595,2.09047692117005,2.02665572698715,25499407.1171501,154.566800321542,100.68276467296,118.633284917512,25499781,10.068276467296,0.565303868542767,0.680303656022456,0.772527830277971,1.03299591562134,0.827731981287851,0.881093730957501,0.894351957486012,0.905413185310763,0.822852656639951,0.681262397271763,0.673654970503311,0.516876322933726,0.338093556858663,0.216354324118367,0.135286069197909,0.124174044265684
21,1908168.32274265,1873376.130724,1840581.13156255,1736952.14394075,1822286.61162901,2035214.38585669,2143297.07089675,2106065.52837934,1916891.56256917,1770685.76056011,1621106.8653191,1408701.07075634,1238104.23816185,871967.018069649,597631.678157754,608352.975551077,8.19990814995976,10.5353975222367,12.6680764687407,18.9524412450479,14.0817284136973,14.6225938142251,14.588188206944,14.8852497234318,13.6020463214138,11.0134393085,11.0538976869113,8.15430023449775,4.77717270481077,2.90979802782495,1.73628969292121,1.51952130346527,5.87833768385461,7.13448408516681,8.1636581555372,11.0921155151372,8.79107841570221,9.32613463849381,9.444359243118,9.57158795236339,8.70497650279623,7.18441011156314,7.11919408366225,5.43325144438101,3.50403705896772,2.22916240921394,1.38637909028008,1.26569733306059,8.19173855252843,9.05891877023056,9.68634599467706,11.3864407158536,10.0345357874615,10.9108928250524,11.2520088372282,11.2673360225887,10.2269830921738,8.80404986376117,8.47108433226078,6.82649231109019,5.07620534652114,3.40375929048324,2.22741472752557,2.15200420996282,25499382.4948768,163.300048824628,106.228863723298,128.976210679399,25499781,10.6228863723298,0.587833768385461,0.713448408516681,0.81636581555372,1.10921155151372,0.879107841570221,0.932613463849381,0.9444359243118,0.957158795236339,0.870497650279623,0.718441011156314,0.711919408366225,0.543325144438101,0.350403705896772,0.222916240921394,0.138637909028008,0.126569733306059
22,1908167.09897678,1873374.51958185,1840579.11280092,1736948.87143934,1822284.29363486,2035212.03310557,2143294.75846328,2106063.16000678,1916889.38134381,1770683.99947251,1621105.09598172,1408699.79279559,1238103.52827131,871966.598245393,597631.433082853,608352.763370676,8.5846499764184,11.0666819251021,13.3845430247267,20.2647459656274,14.9486336719306,15.4710662193147,15.4015163892932,15.7235707142242,14.3843244798291,11.6420665478036,11.6865197766048,8.5950136558878,4.99841121899246,3.03257919688222,1.80437809454619,1.57692445387672,6.11768189319827,7.48358992844482,8.62664907298197,11.9029754771204,9.33607773315944,9.8708188118976,9.97284183048891,10.1174322201715,9.20848301698843,7.57890005145198,7.5239424245607,5.71330482773612,3.63577314844933,2.29980078106132,1.42292658574182,1.29258584780457,8.79141838353118,9.78967067212422,10.5256501473781,12.5357774342409,10.9406253669922,11.8704873660961,12.2226315434077,12.251543324505,11.1224237816808,9.54202027907439,9.20305128233151,7.3836862563564,5.43312128289806,3.63016400517107,2.36785373234524,2.27989294573224,25499356.4405732,172.56562531106,112.103783651257,139.890017803865,25499781,11.2103783651257,0.611768189319827,0.748358992844482,0.862664907298197,1.19029754771204,0.933607773315944,0.98708188118976,0.997284183048891,1.01174322201715,0.920848301698843,0.757890005145198,0.75239424245607,0.571330482773612,0.363577314844933,0.229980078106132,0.142292658574182,0.129258584780457
23,1908165.81044997,1873372.82344951,1840576.97889183,1736945.38174147,1822281.83332358,2035209.543116,2143292.31546255,2106060.65731541,1916887.07376894,1770682.134772,1621103.22378728,1408698.44250543,1238102.77988811,871966.156415081,597631.175195344,608352.539710619,8.99443614409792,11.6283238282036,14.1424571521634,21.6589612351005,15.8685405710923,16.3694574807512,16.2617556044946,16.6099961989968,15.2124534578357,12.3095200490567,12.3568681531277,9.06265104914526,5.2352444511104,3.16462789043029,1.87818587265552,1.63979467084963,6.37206469590786,7.85148790383668,9.11574817077775,12.7654784364059,9.91425044638506,10.4468045963184,10.5306792633383,10.6934144451721,9.74071553166782,7.99753275294492,7.95218391091791,6.00993793794916,3.77677552603185,2.37584668822809,1.46275076331743,1.32264165338579,9.41577622684687,10.556263127568,11.4125460189797,13.7687570784621,11.9028570259178,12.886099891921,13.2475556215623,13.2918269801859,12.0696371530917,10.3206345908861,9.9766558636825,7.96970590649515,5.80366886869953,3.86389971687236,2.51210928498419,2.41062698070935,25499328.8697931,182.393273809111,118.328312722585,151.408620336864,25499781,11.8328312722585,0.637206469590786,0.785148790383668,0.911574817077775,1.27654784364059,0.991425044638506,1.04468045963184,1.05306792633383,1.06934144451721,0.974071553166782,0.799753275294492,0.795218391091791,0.600993793794916,0.377677552603185,0.237584668822809,0.146275076331743,0.132264165338579
24,1908164.45336778,1873371.03751116,1840574.72319929,1736941.66145571,1822279.22212636,2035206.90782678,2143289.73431995,2106058.01250137,1916884.63243919,1770680.16030832,1621101.24265307,1408697.01561288,1238101.99070517,871965.691256484,597630.903709878,608352.30387377,9.43049607357164,12.222019515395,14.9441926652621,23.1400421041932,16.8445637074845,17.3206922447287,17.1716534815722,17.5473785000244,16.0891206305768,13.0179606439397,13.0671440246932,9.55871859087739,5.48838496524095,3.30632109316133,1.9579164987368,1.70827544117969,6.64249688213502,8.23935969652566,9.63252878359349,13.682742101315,10.5276325588874,11.0560036382768,11.1196737297031,11.3013809063111,10.3034323150714,8.44180886805653,8.40537834944737,6.32420717840975,3.92768034526925,2.45768535199849,1.506093698934,1.35609032192842,10.0663662993582,11.3606340054056,12.3497224273974,15.0906983028423,12.9246490054136,13.9609553020377,14.3298058780238,14.3912922611746,13.0715829458442,11.1423815580328,10.7943197635643,8.58626167972548,6.18880647689448,4.10552644715702,2.66052118969758,2.5445343910658,25499299.6928672,192.814880180638,124.924194725863,163.568057933635,25499781,12.4924194725863,0.664249688213502,0.823935969652566,0.963252878359349,1.3682742101315,1.05276325588874,1.10560036382768,1.11196737297031,1.13013809063111,1.03034323150714,0.844180886805653,0.840537834944738,0.632420717840975,0.392768034526925,0.245768535199849,0.1506093698934,0.135609032192842
25,1908163.02369974,1873369.1566531,1840572.33868432,1736937.69637915,1822276.45095108,2035204.11868289,2143287.00699556,2106055.21728166,1916882.04949566,1770678.06955466,1621099.14612337,1408695.5075817,1238101.15827207,871965.20136485,597630.617792014,608352.055119767,9.89416690235582,12.8495873893393,15.7922811846506,24.7132446966543,17.8800194487219,18.3278869909335,18.1341391546799,18.5387546383512,17.0171893958185,13.7697020531184,13.8196942522867,10.0848297158918,5.75861395929816,3.45807847688675,2.04380081093805,1.78253774772268,6.93001525761124,8.64844185393099,10.1786480166007,14.6580734676306,11.1783724138856,11.7004332114909,11.7417261245768,11.9432825073467,10.8984885198925,8.9132992352314,8.88506310969765,6.65721692363665,4.08913435322082,2.54570328004695,1.55319512389827,1.39315095059961,10.7448451294776,12.2048420298435,13.3400296505527,16.5072409032201,14.0096286891064,15.0984748697847,15.4725922039469,15.5532342310832,14.1314015041555,12.0099034446891,11.6586144710365,9.23517198356669,6.58955657700542,4.35564276947635,2.81345331630249,2.6819654580921,25499268.8146316,203.864526817647,131.914244349297,176.406597231339,25499781,13.1914244349297,0.693001525761124,0.864844185393099,1.01786480166007,1.46580734676306,1.11783724138856,1.17004332114909,1.17417261245768,1.19432825073467,1.08984885198925,0.89132992352314,0.888506310969765,0.665721692363665,0.408913435322082,0.254570328004695,0.155319512389827,0.139315095059961
26,1908161.51716783,1873367.17544882,1840569.81788315,1736933.47145001,1822273.51015311,2035201.16660848,2143284.12495929,2106052.2628685,1916879.31660133,1770675.85558712,1621096.92734933,1408693.91359867,1238100.27998805,871964.685249046,597630.316555999,608351.792662955,10.3868942074455,13.5129706542026,16.6894177931818,26.3841426565419,18.9784346210163,19.39435747898,19.1523296687904,19.5873532119592,17.9997058683036,14.5672158474809,14.6170166528023,10.6427080572486,6.04678142099,3.62036200952366,2.13609653170816,1.86277942429376,7.23569044350385,9.08003230494016,10.7558540529842,15.6949802372476,11.868739612533,12.3822247674071,12.398844225419,12.6211827158927,11.5278440256272,9.41365297879442,9.39285984969727,7.010125294959,4.26180041502637,2.64029218315741,1.60429522623075,1.43403936069408,11.4529745549389,13.0910725962779,14.3864881707725,18.0243653135481,15.1616442838834,16.3022872342053,16.6793198569336,16.7811486066068,15.2524238591965,12.9260034471355,12.5722693712532,9.91836830347626,7.0070070753662,4.61488613734593,2.97129350858836,2.82329218392128,25499236.1341317,215.578566104469,139.322457694114,189.96484450345,25499781,13.9322457694114,0.723569044350385,0.908003230494016,1.07558540529842,1.56949802372476,1.1868739612533,1.23822247674071,1.2398844225419,1.26211827158927,1.15278440256272,0.941365297879442,0.939285984969727,0.7010125294959,0.426180041502637,0.264029218315741,0.160429522623075,0.143403936069408
27,1908159.9292337,1873365.08814244,1840567.15288378,1736928.9706971,1822270.38950377,2035198.0419777,2143281.07916392,2106049.13994146,1916876.42491439,1770673.51106258,1621094.57906714,1408692.22855848,1238099.35309426,871964.141327268,597629.999062266,608351.515670084,10.9102338042343,14.2142411420498,17.6384678829892,28.1586450648223,20.1435564835415,20.5236275663071,20.2295378009346,20.6966026938054,19.0399068630518,15.413137528018,15.4617663919022,11.2341912750115,6.35380695899527,3.79367601958929,2.23508808692581,1.94922478561209,7.56063405749076,9.53549657256197,11.3659933655766,16.7971827917188,12.6011339764976,13.1036324512508,13.093150771998,13.3372654745417,12.1935712379911,9.94460536713986,9.93048116221427,7.38414971182606,4.44636256183416,2.74185250504194,1.65963715472083,1.47897094473884,12.1926254676226,14.0216442217237,15.4922981430289,19.6484132694389,16.3847773924382,17.5762402428456,17.9536005529795,18.0787434086217,16.4381825911041,13.8936539163431,13.5381805064408,10.6379008562518,7.44231318268951,4.88393358394802,3.13445375737793,2.96890810893316,25499201.5443003,227.99571034779,147.174120107143,204.285869201787,25499781,14.7174120107143,0.756063405749076,0.953549657256197,1.13659933655766,1.67971827917188,1.26011339764976,1.31036324512508,1.3093150771998,1.33372654745417,1.21935712379911,0.994460536713986,0.993048116221427,0.738414971182606,0.444636256183416,0.274185250504194,0.165963715472083,0.147897094473884
28,1908158.25508486,1873362.88863081,1840564.33530056,1736924.17718594,1822267.07815658,2035194.73458333,2143277.86001594,2106045.83861741,1916873.3650596,1770671.02819486,1621092.09357459,1408690.44704753,1238098.3746653,871963.567922314,597629.664314683,608351.223257804,11.4658544934923,14.9556041460547,18.6424750779197,30.0430157859586,21.3793638976294,21.7194392745269,21.3692811542151,21.8701410085168,20.1412290482428,16.3102736242838,16.3567633648754,11.8612356819589,6.68068123181608,3.97856766133007,2.34108669013591,2.04212450143111,7.90600542861521,10.0162738080932,12.0110179452206,17.9686267982976,13.3780946635859,13.8670417063943,13.8268915825941,14.0938432100069,12.8978629617155,10.5079855504216,10.499737244164,7.78057231750901,4.64353066643925,2.85079664188622,1.71946928040159,1.52816321933705,12.9657822523389,14.9990156070442,16.66084958488,21.3861097010297,17.6833564895458,18.9244136502893,19.2992643678555,19.4499514089931,17.6924234743219,14.9160053599152,14.5594200023673,11.3959447918803,7.89669976720308,5.16350275872535,3.30337061150881,3.11922839876651,25499164.9316121,241.157136642388,155.495913024682,219.415338226665,25499781,15.5495913024682,0.790600542861521,1.00162738080932,1.20110179452206,1.79686267982976,1.33780946635859,1.38670417063943,1.38268915825941,1.40938432100069,1.28978629617155,1.05079855504216,1.0499737244164,0.778057231750901,0.464353066643925,0.285079664188622,0.171946928040159,0.152816321933705
29,1908156.48961952,1873360.57044417,1840561.35624709,1736919.07296155,1822263.56461115,2035191.23360319,2143274.45734435,2106042.34841832,1916870.12709754,1770668.39872916,1621089.46270587,1408688.56332643,1238097.34160005,871962.96325645,597629.311257536,608350.914489927,12.0555416532949,15.7394041529003,19.7046701422292,32.0438942214605,22.6900796216287,22.985764010402,22.575292414577,23.1118262793193,21.307319176313,17.2616097338621,17.305000487072,12.5259215942262,7.02846791146006,4.17562773563346,2.45443066189517,2.14175568919253,8.27301797624957,10.5238827553863,12.6929926436664,19.2134965258121,14.2023095338704,14.6749780745263,14.602443820442,14.8933650489769,13.6430404481122,11.1057242835995,11.1025426783936,8.20074536434156,4.85404483632263,2.9675519173417,1.78404726244041,1.58183813387086,13.7745478792624,16.0257932982204,17.8957332941579,23.2445859212475,19.0619713216043,20.3511326860216,20.7203724566761,20.8989433877257,19.0191179181136,15.9963962161966,15.6392461666329,12.1948069352421,8.37146416050797,5.45435327318316,3.47850580481391,3.27469017401405,25499126.1757123,255.106605485467,164.316021303352,235.40166089362,25499781,16.4316021303352,0.827301797624957,1.05238827553863,1.26929926436664,1.92134965258121,1.42023095338704,1.46749780745263,1.4602443820442,1.48933650489769,1.36430404481122,1.11057242835995,1.11025426783936,0.820074536434157,0.485404483632263,0.29675519173417,0.178404726244041,0.158183813387086
30,1908154.62743045,1873358.1267253,1840558.20630713,1736913.63898762,1822259.83667483,2035187.52756429,2143270.86036723,2106038.65823681,1916866.70049182,1770665.61391481,1621086.67780468,1408686.57131127,1238096.25061183,871962.325445841,597628.938772265,608350.58837448,12.6812015992389,16.5681313979556,20.8284808180465,34.1683174790343,24.0801836932237,24.3268148831087,23.8515306981537,24.4257486749356,22.5420453354856,18.2703194525454,18.3096528433329,13.2304593572478,7.39830613466414,4.3854918321487,2.57548596070647,2.24842220491854,8.66294536169162,11.059927733571,13.4141027110533,20.5362289372318,15.0766248477121,15.53011627993,15.422324503122,15.7384253288266,14.4315617004698,11.7398617232686,11.7409234011683,8.64609662884543,5.07867959951615,3.09256336836621,1.8536359582584,1.64022417808227,14.621149621998,17.1047399442128,19.2007525099446,25.2314041837243,20.5254882586017,21.8609825156934,22.2212306114171,22.4301422256321,20.4224762239556,17.1383634035855,16.7811142737542,13.0369330672188,8.86797939176218,5.75728833428414,3.66034708158239,3.43575306038637,25499085.1490207,269.890592364746,173.664242261114,252.296144707753,25499781,17.3664242261114,0.866294536169163,1.1059927733571,1.34141027110533,2.05362289372318,1.50766248477121,1.553011627993,1.5422324503122,1.57384253288266,1.44315617004698,1.17398617232686,1.17409234011683,0.864609662884543,0.507867959951615,0.309256336836621,0.18536359582584,0.164022417808227
